text,label
Factorising into a Single Bracket Factorise a single bracket containing a non-linear expression by taking out a single algebraic common factor (e.g. a) What should replace the circle when this expression is fully factorised? 9 y^2+4 y ≡( y+◯) ◯=4 y,"1433    When factorising into single brackets, only fa...
Name: MisconceptionName, dtype: object"
Simplifying Fractions Simplify fractions that simplify to a non-unit fraction Simplify fully (if possible): 45/60 21/28,"1825    Does not fully simplify fraction
Name: MisconceptionName, dtype: object"
Simplifying Expressions by Collecting Like Terms Simplify algebraic expressions to maintain equivalence by collecting like terms involving just one linear variable Simplify the following by collecting like terms.      4 x+6 x-3 x  13 x,"1641    When collecting like terms, only simplifies wh...
Name: MisconceptionName, dtype: object"
"Mental Addition and Subtraction Given the solution to one problem, deduce the answer to a related problem using the same operation Tom and Katie are discussing related calculations Tom says if you know that 4122+426=4548, then 4122+428 must equal 4 5 5 0  Katie says if you know that 4122-426=3696, then 4122-428 must equal 3 6 9 4 Who is correct? Only Katie","2408    Does not realise that subtracting a larger num...
Name: MisconceptionName, dtype: object"
Percentages of an Amount Calculate percentage of an amount mentally where the percent is greater than 100 What is 120 % of 50 ? You cannot have percentages greater than 100,"1601    Does not understand that you can have percenta...
Name: MisconceptionName, dtype: object"
"Linear Sequences (nth term) Match linear sequences to other representations, such as tables and graphs ![The first three terms of a sequence represented using boxes. The first term is made of 3 boxes arranged with 2 on the base and one box above the furthers left box. The second term is the same pattern as the first but with two additional boxes added to the left hand side of the shape, one on top of the other. The third pattern is the second pattern with an additional two boxes added to the left hand side of the shape, one above the other again.]()  Position     1     2     3   Term                   What value should replace the star? 7","1631    When asked for a specific term in a sequence g...
Name: MisconceptionName, dtype: object"
Transformations of functions in the form f(x) Identify vertical reflections in the form f(x) = for non-trigonometric functions What transformation maps the graph of y=f(x) to the graph of y=-f(x) Reflection in the line      y=-x ,"1303    Believes y=-f(x) is a reflection in y=-x
Name: MisconceptionName, dtype: object"
Writing Ratios Express pictorial representations of objects as a ratio What is the ratio of rectangles to circles? ![A diagram showing 5 blue rectangles and 4 red circles]() 5: 9,"1986    When writing ratio from diagram, writes total ...
Name: MisconceptionName, dtype: object"
Laws of Indices Raise a positive integer to a positive integer power Which of the following is a power of 5 ? 500,"968    Confuses powers and multiples
Name: MisconceptionName, dtype: object"
Solving Quadratic Inequalities Solve positive quadratic inequalities by balancing e.g x² ≤ a Which of the following is the correct solution to the inequality? x^2<64 {x<-8}∪{x>8},"1880    Mixes up greater than and less than symbols
Name: MisconceptionName, dtype: object"
Solving Linear Inequalities Solve linear inequalities in one variable where the unknown appears on boths sides of the equation Solve      2 n+3 ≤ 3 n-7  -4 ≤ n,"1214    When solving an equation, uses the same operat...
Name: MisconceptionName, dtype: object"
Mental Multiplication and Division Recognise and use efficient methods for mental multiplication Tom and Katie are trying to calculate the answer to 19 × 8 Tom does this: 20 × 8-1 × 8 Katie does this: 10 × 8+9 × 8 Who is correct? Neither is correct,"488    Does not correctly apply the distributive prop...
Name: MisconceptionName, dtype: object"
Parallel Lines Recognise the notation for parallel lines The two lines marked are... ![Trapezium with parallel sides labelled]() Equal,"1480    Does not recognise the notation for parallel s...
Name: MisconceptionName, dtype: object"
"Types of Data and Questionnaires Identify data which is qualitative or quantitative Leanne has written a questionnaire on the topic of holidays. One of her questions is,  ""Describe how you feel when you are about to go on holiday.""  What type of data is she collecting by asking this question? Attribute data","1327    Does not know the meaning of attribute data
Name: MisconceptionName, dtype: object"
Function Machines For a given input find the output of a function machine Here is a function machine Input ⟶× 5 ⟶-1   ⟶ Output What is the output when the input is 9 ? 36,"2285    In a function machine, confuses the first oper...
Name: MisconceptionName, dtype: object"
"Pictogram Calculate the mean as an average from a list of data What is the mean of this set of data?      5,    2,    0,    2,    3  3","377    When asked for the mean of a list of data, giv...
Name: MisconceptionName, dtype: object"
Place Value Divide decimals by 1000 What is the value of:      23.04 ÷ 1000  0.002304,"964    When dividing involving a power of 10, gives a...
Name: MisconceptionName, dtype: object"
"Plotting Lines from Tables of Values Given a positive y value, find an x value in a table of values for lines in the form y = mx + c This is a part of the table of values for the equation      y=6 x   x        y     0    What should replace the star? There is no possible solution","49    Doesn't believe that when you divide by 0 the ...
Name: MisconceptionName, dtype: object"
"Place Value Use inequality notation to order integers with a different number of digits Which symbol makes the following statement correct? 725,912   □   2,705,291 =","1828    Does not understand inequality notation
Name: MisconceptionName, dtype: object"
Properties of Quadrilaterals Identify the order of rotational symmetry of a shape Which shape has rotational symmetry order 2 ? ![Hexagon](),"1007    Does not connect rotational symmetry to number...
Name: MisconceptionName, dtype: object"
"Simultaneous Equations Solve linear simultaneous equations requiring a scaling of both expressions If three cups of tea and two cups of coffee cost £ 2.40, and two cups of tea and five cups of coffee cost £3.80, what is the cost of a cup of tea and a cup of coffee? [   Tea =80 p,; coffee =44 p ]","512    When asked to solve simultaneous equations, be...
Name: MisconceptionName, dtype: object"
"Volume and Capacity Units Given the perimeter, work out a missing length requiring knowledge of the geometrical properties of the shape A regular octagon has a total perimeter of 12  cm. What is the length of each of its sides? Not enough information","255    Does not know the meaning of the word regular 
Name: MisconceptionName, dtype: object"
Quadratic Equations Solve quadratic equations using balancing One of these equations has no real solutions. Which is it? t-27=-27,"1494    Believes 0 is not a real solution to an equation
Name: MisconceptionName, dtype: object"
Time Convert from days to seconds Which of the following would correctly calculate the number of seconds in 1 day? 12 × 60 × 60,"443    Thinks there are 12 hours in 1 day
Name: MisconceptionName, dtype: object"
"Square Roots, Cube Roots, etc Recognise cube numbers What is the first cube number greater than 100 ? 102","1427    Believes cube numbers are just multiples of 3
Name: MisconceptionName, dtype: object"
