text,label
multiplying and dividing with decimals divide two decimals with a different number of decimal places \ 5009 \div 01 \ \ 5009 \,447
length scale factors in similar shapes solve length problems involving similar shapes where the missing length is the longer one the shape below has a perimeter of \ p \ if the length of all the sides are doubled what is the perimeter of the enlarged shape a trapezium not enough information,449
properties of triangles identify and count the faces vertices and edges of a 3d shape an orange cube how many faces does this cube have \ 8 \,450
angles in polygons find missing angles in a parallelogram what is the size of angle \ p \ in this quadrilateral parallelogram showing 65 degrees in bottom left angles and missing angle p in top left not enough information to work it out,451
substitution into formula substitute numbers into a suvat equation to work out distance \ su t\frac{1}{2} a t^{2} \ what is the value of \ s \ when a6 u3 t4 \ 576 \,452
substitution into formula substitute numbers into a suvat equation to work out distance \ su t\frac{1}{2} a t^{2} \ what is the value of \ s \ when \\begin{array}{l} a4 \\ u3 \\ t5\end{array}\ \ 625 \,452
writing expressions describe the meaning algebraic terms with powers which of the following means the same as \a^{2} b\ \ a \times b \times a \times b \,452
function machines calculate the square of a number a function machine with 3 rectangles in a row joined by arrows pointing from left to right the first rectangle on the left is empty and says input above it the middle rectangle has square root written inside it and the final rectangle has output written above it and 12 written inside it what is the input of this function machine \ \sqrt{12} \,458
function machines calculate the square of a number a function machine with 3 rectangles in a row joined by arrows pointing from left to right the first rectangle on the left is empty and says input above it the middle rectangle has square root written inside it and the final rectangle has output written above it and 16 written inside it what is the input of this function machine \ 4 \,458
function machines for a given output find the input of a function machine image of a function machine the function is subtract 3 and the output is 7 what is the input of this function machine \ 4 \,458
averages mean median mode from a list of data calculate the median as an average from an odd numbered list of data what is the median of the following numbers \ 224710 \ \ 55 \,461
angles in polygons work out the sum of the interior angles in polygons what do all the interior angles of this shape add up to irregular hexagon not enough information to work it out,464
standard form perform subtraction calculations using standard form \ \left3 \times 10^{4}\right\left2 \times 10^{5}\right \ \ 1 \times 10^{1} \,466
mental addition and subtraction complete missing number mental addition problems up to 1000 what number belongs in the box to make the calculation correct \ 263\square900 \ \ 747 \,467
reflection reflect an object or a point in a diagonal line with the line of reflection drawn where the line of reflection lies on the edge or outside the object tom and katie are discussing reflections tom says this reflection will create a rectangle there is a diagonal dashed line with a square sitting on the line katie says this reflection will create a square there is a diagonal dashed line with a rectangle sitting on the line who do you agree with neither is correct,470
line symmetry complete a symmetric figure with respect to a specific line of symmetry which image completes a symmetric figure on the geo board a figure drawn in one half of a box with a red dotted line running diagonally across the box an incorrect reflection of the given figure,470
quadratic equations solve quadratic equations using factorisation in the form px aqx b tom and katie are discussing how to solve this quadratic equation \ 5 x22 x50 \ tom says one solution is \ x\frac{2}{5} \ katie says one solution is \ x\frac{5}{2} \ who is correct both tom and katie,471
volume and capacity units convert between cm and l \ 500000 \mathrm{cm}^{3} \ is the same as ______ litres \ 5000 \,474
function machines for a given output find the input of a function machine a function machine with 3 rectangles in a row joined by arrows pointing from left to right the first rectangle on the left is empty and says input above it the middle rectangle has 4 written inside it and the final rectangle has output written above it and 11 written inside it what is the input of this function machine \ 44 \,481
rearranging formula and equations rearrange formulae to change the subject where the subject appears once and three or more steps are needed tom and katie are discussing rearranging \ p\sqrt{5q} \ to make \ q \ the subject tom says a correct first line of working could be \ p^{2}5q \ katie says a correct first line of working could be \ p\sqrt{q}\sqrt{5} \ who is correct both tom and katie,483
2d pythagoras recall the correct formula to calculate the length of a nonhypotenuse of a rightangled triangle in a 2d pythagoras questions a rightangled tringle has sides a b and \ c \ as shown choose the formula for finding side a rightangled triangle with height a base b and hypotenuse c \ acb \,483
rearranging formula and equations rearrange formulae to change the subject where the subject appears once and three or more steps are needed tom and katie are discussing rearranging \ t\sqrt{u9} \ to make \ u \ the subject tom says a correct first line of working could be \ t\sqrt{u}3 \ katie says a correct first line of working could be \ t^{2}u9 \ who is correct both tom and katie,483
mental multiplication and division recognise and use efficient methods for mental multiplication tom and katie are trying to calculate the answer to \ 19 \times 8 \ tom does this \ 20 \times 81 \times 8 \ katie does this \ 10 \times 89 \times 8 \ who is correct neither is correct,488
mental multiplication and division recognise and use efficient methods for mental multiplication tom and katie are discussing ways to calculate \ 21 \times 12 \ mentally tom does \ 12 \times 7 \ and then multiplies his answer by \ 3 \ katie does \ 21 \times 6 \ and then doubles her answer who would get the correct answer neither is correct,488
